country,scenario,model,allocation_order,checkpoint,basin,region_no,allocated_rate_mt_yr,max_feasible_rate_mt_yr,utilisation_ratio,delivered_cumulative_gt,share_of_country_annual,share_of_country_cumulative,wells_used,step_rank,assigned_period_yr
EU,growth10,Gompertz,ascend,2050,Transylvanian,187,0.5399,0.5399,1.0,0.011339,0.0043,0.0071,1,4,150
EU,growth10,Gompertz,ascend,2050,Drava,48,0.6358,0.6358,1.0,0.013351,0.0051,0.0084,1,5,150
EU,growth10,Gompertz,ascend,2050,North Carpathian,114,0.7276,0.7276,1.0,0.015279,0.0058,0.0096,1,6,150
EU,growth10,Gompertz,ascend,2050,Crimea-Karkinit,41,0.7257,0.7257,1.0,0.015239,0.0058,0.0095,1,7,150
EU,growth10,Gompertz,ascend,2050,Paris,134,0.8687,0.8687,1.0,0.018243,0.0069,0.0114,1,8,150
EU,growth10,Gompertz,ascend,2050,Zala,203,2.1849,2.1849,1.0,0.045883,0.0174,0.0287,2,9,150
EU,growth10,Gompertz,ascend,2050,Vienna,194,14.7895,14.7895,1.0,0.31058,0.1178,0.1943,4,10,150
EU,growth10,Gompertz,ascend,2050,Dnieper-Donets,45,22.1816,22.1816,1.0,0.454784,0.1767,0.2846,20,11,150
EU,growth10,Gompertz,ascend,2050,Pannonian,131,31.9848,31.9848,1.0,0.441401,0.2548,0.2762,30,12,150
EU,growth10,Gompertz,ascend,2050,Norwegian,125,40.5329,40.5329,1.0,0.234106,0.3229,0.1465,36,13,140
EU,growth10,Gompertz,ascend,2050,Moesian,100,9.121,52.7105,0.173,0.012244,0.0727,0.0077,49,14,130
EU,growth10,Gompertz,ascend,2050,Po,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,growth10,Gompertz,ascend,2050,North Adriatic,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,growth10,Gompertz,ascend,2050,Caltanissetta,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,growth10,Gompertz,ascend,2050,Lublin,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,growth10,Gompertz,ascend,2100,Baltic,14,0.287,0.287,1.0,0.020376,0.0006,0.0012,1,1,150
EU,growth10,Gompertz,ascend,2100,Polish,142,0.4338,0.4338,1.0,0.030803,0.0009,0.0018,1,2,150
EU,growth10,Gompertz,ascend,2100,Sava,161,0.499,0.499,1.0,0.035428,0.001,0.002,1,3,150
EU,growth10,Gompertz,ascend,2100,Transylvanian,187,0.5399,0.5399,1.0,0.038335,0.0011,0.0022,1,4,150
EU,growth10,Gompertz,ascend,2100,Drava,48,0.6358,0.6358,1.0,0.045139,0.0013,0.0026,1,5,150
EU,growth10,Gompertz,ascend,2100,North Carpathian,114,0.7276,0.7276,1.0,0.051657,0.0015,0.003,1,6,150
EU,growth10,Gompertz,ascend,2100,Crimea-Karkinit,41,0.7257,0.7257,1.0,0.051522,0.0015,0.003,1,7,150
EU,growth10,Gompertz,ascend,2100,Paris,134,0.8687,0.8687,1.0,0.06168,0.0018,0.0036,1,8,150
EU,growth10,Gompertz,ascend,2100,Zala,203,2.1849,2.1849,1.0,0.155128,0.0044,0.0089,2,9,150
EU,growth10,Gompertz,ascend,2100,Vienna,194,14.7895,14.7895,1.0,1.050056,0.03,0.0605,4,10,150
EU,growth10,Gompertz,ascend,2100,Dnieper-Donets,45,22.1816,22.1816,1.0,1.563866,0.045,0.0901,20,11,150
EU,growth10,Gompertz,ascend,2100,Pannonian,131,31.9848,31.9848,1.0,2.040642,0.0649,0.1176,30,12,150
EU,growth10,Gompertz,ascend,2100,Norwegian,125,40.5329,40.5329,1.0,2.260752,0.0822,0.1303,36,13,140
EU,growth10,Gompertz,ascend,2100,Moesian,100,52.7105,52.7105,1.0,2.520711,0.1069,0.1453,49,14,130
EU,growth10,Gompertz,ascend,2100,Po,141,61.1112,61.1112,1.0,2.426485,0.1239,0.1399,49,15,120
EU,growth10,Gompertz,ascend,2100,North Adriatic,112,71.6274,71.6274,1.0,2.235637,0.1453,0.1289,49,16,110
EU,growth10,Gompertz,ascend,2100,Caltanissetta,29,115.2389,115.2389,1.0,2.260122,0.2337,0.1303,110,17,100
EU,growth10,Gompertz,ascend,2100,Lublin,91,76.0379,175.8436,0.4324,0.50082,0.1542,0.0289,169,18,100
EU,growth10,Gompertz,ascend,2179,Baltic,14,0.287,0.287,1.0,0.043047,0.0006,0.0007,1,1,150
EU,growth10,Gompertz,ascend,2179,Polish,142,0.4338,0.4338,1.0,0.065076,0.001,0.0011,1,2,150
EU,growth10,Gompertz,ascend,2179,Sava,161,0.499,0.499,1.0,0.074848,0.0011,0.0012,1,3,150
EU,growth10,Gompertz,ascend,2179,Transylvanian,187,0.5399,0.5399,1.0,0.08099,0.0012,0.0014,1,4,150
EU,growth10,Gompertz,ascend,2179,Drava,48,0.6358,0.6358,1.0,0.095364,0.0014,0.0016,1,5,150
EU,growth10,Gompertz,ascend,2179,North Carpathian,114,0.7276,0.7276,1.0,0.109135,0.0016,0.0018,1,6,150
EU,growth10,Gompertz,ascend,2179,Crimea-Karkinit,41,0.7257,0.7257,1.0,0.10885,0.0016,0.0018,1,7,150
EU,growth10,Gompertz,ascend,2179,Paris,134,0.8687,0.8687,1.0,0.130309,0.0019,0.0022,1,8,150
EU,growth10,Gompertz,ascend,2179,Zala,203,2.1849,2.1849,1.0,0.327735,0.0048,0.0055,2,9,150
EU,growth10,Gompertz,ascend,2179,Vienna,194,14.7895,14.7895,1.0,2.218429,0.0328,0.037,4,10,150
EU,growth10,Gompertz,ascend,2179,Dnieper-Donets,45,22.1816,22.1816,1.0,3.316215,0.0492,0.0553,20,11,150
EU,growth10,Gompertz,ascend,2179,Pannonian,131,31.9848,31.9848,1.0,4.567442,0.071,0.0762,30,12,150
EU,growth10,Gompertz,ascend,2179,Norwegian,125,40.5329,40.5329,1.0,5.462853,0.0899,0.0911,36,13,140
EU,growth10,Gompertz,ascend,2179,Moesian,100,52.7105,52.7105,1.0,6.68484,0.117,0.1115,49,14,130
EU,growth10,Gompertz,ascend,2179,Po,141,61.1112,61.1112,1.0,7.254272,0.1356,0.121,49,15,120
EU,growth10,Gompertz,ascend,2179,North Adriatic,112,71.6274,71.6274,1.0,7.894204,0.159,0.1317,49,16,110
EU,growth10,Gompertz,ascend,2179,Caltanissetta,29,115.2389,115.2389,1.0,11.363998,0.2557,0.1896,110,17,100
EU,growth10,Gompertz,ascend,2179,Lublin,91,33.5439,175.8436,0.1908,10.140699,0.0744,0.1692,169,18,100
EU,growth10,Logistic,ascend,2050,Baltic,14,0.287,0.287,1.0,0.006027,0.0023,0.0043,1,1,150
EU,growth10,Logistic,ascend,2050,Polish,142,0.4338,0.4338,1.0,0.009111,0.0035,0.0064,1,2,150
EU,growth10,Logistic,ascend,2050,Sava,161,0.499,0.499,1.0,0.010479,0.004,0.0074,1,3,150
EU,growth10,Logistic,ascend,2050,Transylvanian,187,0.5399,0.5399,1.0,0.011339,0.0043,0.008,1,4,150
EU,growth10,Logistic,ascend,2050,Drava,48,0.6358,0.6358,1.0,0.013351,0.0051,0.0094,1,5,150
EU,growth10,Logistic,ascend,2050,North Carpathian,114,0.7276,0.7276,1.0,0.015279,0.0058,0.0108,1,6,150
EU,growth10,Logistic,ascend,2050,Crimea-Karkinit,41,0.7257,0.7257,1.0,0.015239,0.0058,0.0108,1,7,150
EU,growth10,Logistic,ascend,2050,Paris,134,0.8687,0.8687,1.0,0.018243,0.0069,0.0129,1,8,150
EU,growth10,Logistic,ascend,2050,Zala,203,2.1849,2.1849,1.0,0.045883,0.0174,0.0324,2,9,150
EU,growth10,Logistic,ascend,2050,Vienna,194,14.7895,14.7895,1.0,0.31058,0.1178,0.2195,4,10,150
EU,growth10,Logistic,ascend,2050,Dnieper-Donets,45,22.1816,22.1816,1.0,0.418892,0.1767,0.2961,20,11,150
EU,growth10,Logistic,ascend,2050,Pannonian,131,36.4543,36.4543,1.0,0.385252,0.2904,0.2723,36,12,130
EU,growth10,Logistic,ascend,2050,Norwegian,125,45.1845,49.5595,0.9117,0.15511,0.36,0.1096,49,13,120
EU,growth10,Logistic,ascend,2050,Moesian,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,growth10,Logistic,ascend,2050,Po,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,growth10,Logistic,ascend,2050,North Adriatic,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,growth10,Logistic,ascend,2050,Caltanissetta,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,growth10,Logistic,ascend,2050,Lublin,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,growth10,Logistic,ascend,2050,West Barents,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,growth10,Logistic,ascend,2050,Northern North Sea,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,growth10,Logistic,ascend,2100,Baltic,14,0.287,0.287,1.0,0.020376,0.0002,0.0005,1,1,150
EU,growth10,Logistic,ascend,2100,Polish,142,0.4338,0.4338,1.0,0.030803,0.0003,0.0008,1,2,150
EU,growth10,Logistic,ascend,2100,Sava,161,0.499,0.499,1.0,0.035428,0.0003,0.0009,1,3,150
EU,growth10,Logistic,ascend,2100,Transylvanian,187,0.5399,0.5399,1.0,0.038335,0.0003,0.001,1,4,150
EU,growth10,Logistic,ascend,2100,Drava,48,0.6358,0.6358,1.0,0.045139,0.0004,0.0011,1,5,150
EU,growth10,Logistic,ascend,2100,North Carpathian,114,0.7276,0.7276,1.0,0.051657,0.0004,0.0013,1,6,150
EU,growth10,Logistic,ascend,2100,Crimea-Karkinit,41,0.7257,0.7257,1.0,0.051522,0.0004,0.0013,1,7,150
EU,growth10,Logistic,ascend,2100,Paris,134,0.8687,0.8687,1.0,0.06168,0.0005,0.0015,1,8,150
EU,growth10,Logistic,ascend,2100,Zala,203,2.1849,2.1849,1.0,0.155128,0.0013,0.0038,2,9,150
EU,growth10,Logistic,ascend,2100,Vienna,194,14.7895,14.7895,1.0,1.050056,0.0088,0.026,4,10,150
EU,growth10,Logistic,ascend,2100,Dnieper-Donets,45,22.1816,22.1816,1.0,1.527974,0.0132,0.0379,20,11,150
EU,growth10,Logistic,ascend,2100,Pannonian,131,36.4543,36.4543,1.0,2.207967,0.0217,0.0547,36,12,130
EU,growth10,Logistic,ascend,2100,Norwegian,125,49.5595,49.5595,1.0,2.633084,0.0295,0.0653,49,13,120
EU,growth10,Logistic,ascend,2100,Moesian,100,59.9475,59.9475,1.0,2.826521,0.0356,0.0701,49,14,110
EU,growth10,Logistic,ascend,2100,Po,141,70.2143,70.2143,1.0,2.959161,0.0417,0.0733,49,15,100
EU,growth10,Logistic,ascend,2100,North Adriatic,112,85.4935,85.4935,1.0,3.227906,0.0508,0.08,72,16,90
EU,growth10,Logistic,ascend,2100,Caltanissetta,29,133.7822,133.7822,1.0,4.419431,0.0795,0.1095,132,17,80
EU,growth10,Logistic,ascend,2100,Lublin,91,224.4718,224.4718,1.0,6.103228,0.1334,0.1513,196,18,70
EU,growth10,Logistic,ascend,2100,West Barents,198,367.9591,367.9591,1.0,7.311376,0.2187,0.1812,306,19,50
EU,growth10,Logistic,ascend,2100,Northern North Sea,123,610.4771,705.4767,0.8653,5.589856,0.3629,0.1385,144,20,40
EU,growth10,Logistic,ascend,2179,Baltic,14,0.287,0.287,1.0,0.043047,0.0101,0.0005,1,1,150
EU,growth10,Logistic,ascend,2179,Polish,142,0.4338,0.4338,1.0,0.065076,0.0153,0.0007,1,2,150
EU,growth10,Logistic,ascend,2179,Sava,161,0.499,0.499,1.0,0.074848,0.0176,0.0008,1,3,150
EU,growth10,Logistic,ascend,2179,Transylvanian,187,0.5399,0.5399,1.0,0.08099,0.019,0.0009,1,4,150
EU,growth10,Logistic,ascend,2179,Drava,48,0.6358,0.6358,1.0,0.095364,0.0224,0.001,1,5,150
EU,growth10,Logistic,ascend,2179,North Carpathian,114,0.7276,0.7276,1.0,0.109135,0.0256,0.0012,1,6,150
EU,growth10,Logistic,ascend,2179,Crimea-Karkinit,41,0.7257,0.7257,1.0,0.10885,0.0256,0.0012,1,7,150
EU,growth10,Logistic,ascend,2179,Paris,134,0.8687,0.8687,1.0,0.130309,0.0306,0.0014,1,8,150
EU,growth10,Logistic,ascend,2179,Zala,203,2.1849,2.1849,1.0,0.327735,0.0769,0.0035,2,9,150
EU,growth10,Logistic,ascend,2179,Vienna,194,14.7895,14.7895,1.0,2.218429,0.5209,0.0238,4,10,150
EU,growth10,Logistic,ascend,2179,Dnieper-Donets,45,6.7028,22.1816,0.3022,3.222901,0.2361,0.0346,20,11,150
EU,growth10,Logistic,ascend,2179,Pannonian,0,0.0,0.0,0.0,4.682099,0.0,0.0502,0,0,0
EU,growth10,Logistic,ascend,2179,Norwegian,0,0.0,0.0,0.0,5.629249,0.0,0.0604,0,0,0
EU,growth10,Logistic,ascend,2179,Moesian,0,0.0,0.0,0.0,6.089918,0.0,0.0653,0,0,0
EU,growth10,Logistic,ascend,2179,Po,0,0.0,0.0,0.0,6.433664,0.0,0.069,0,0,0
EU,growth10,Logistic,ascend,2179,North Adriatic,0,0.0,0.0,0.0,7.079383,0.0,0.0759,0,0,0
EU,growth10,Logistic,ascend,2179,Caltanissetta,0,0.0,0.0,0.0,9.815927,0.0,0.1053,0,0,0
EU,growth10,Logistic,ascend,2179,Lublin,0,0.0,0.0,0.0,13.854165,0.0,0.1486,0,0,0
EU,growth10,Logistic,ascend,2179,West Barents,0,0.0,0.0,0.0,17.311162,0.0,0.1857,0,0,0
EU,growth10,Logistic,ascend,2179,Northern North Sea,0,0.0,0.0,0.0,15.858109,0.0,0.1701,0,0,0
Indonesia,growth10,Gompertz,ascend,2050,Salawati,153,0.7002,0.7002,1.0,0.014704,0.1323,0.2243,1,1,150
Indonesia,growth10,Gompertz,ascend,2050,Sunda,178,4.5912,27.9739,0.1641,0.050842,0.8677,0.7757,16,2,110
Indonesia,growth10,Gompertz,ascend,2050,North Java,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Indonesia,growth10,Gompertz,ascend,2100,Salawati,153,0.7002,0.7002,1.0,0.049715,0.0211,0.0531,1,1,150
Indonesia,growth10,Gompertz,ascend,2100,Sunda,178,27.9739,27.9739,1.0,0.871402,0.842,0.9299,16,2,110
Indonesia,growth10,Gompertz,ascend,2100,North Java,118,4.5505,45.6588,0.0997,0.016014,0.137,0.0171,36,3,90
Indonesia,growth10,Gompertz,ascend,2179,Salawati,153,0.7002,0.7002,1.0,0.105031,0.0096,0.0189,1,1,150
Indonesia,growth10,Gompertz,ascend,2179,Sunda,178,27.9739,27.9739,1.0,3.081337,0.3825,0.5535,16,2,110
Indonesia,growth10,Gompertz,ascend,2179,North Java,118,44.4587,45.6588,0.9737,2.381126,0.6079,0.4277,36,3,90
Indonesia,growth10,Logistic,ascend,2050,Salawati,153,0.7002,0.7002,1.0,0.014704,0.1323,0.2464,1,1,150
Indonesia,growth10,Logistic,ascend,2050,Sunda,178,4.5912,27.2732,0.1683,0.044983,0.8677,0.7536,16,2,120
Indonesia,growth10,Logistic,ascend,2050,North Java,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Indonesia,growth10,Logistic,ascend,2050,Central Sumatra,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Indonesia,growth10,Logistic,ascend,2050,Tarakan-Muara,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Indonesia,growth10,Logistic,ascend,2100,Salawati,153,0.7002,0.7002,1.0,0.049715,0.005,0.0211,1,1,150
Indonesia,growth10,Logistic,ascend,2100,Sunda,178,27.2732,27.2732,1.0,1.080407,0.1931,0.4586,16,2,120
Indonesia,growth10,Logistic,ascend,2100,North Java,118,45.6588,45.6588,1.0,0.833986,0.3232,0.354,42,3,90
Indonesia,growth10,Logistic,ascend,2100,Central Sumatra,35,67.6304,74.3822,0.9092,0.391837,0.4788,0.1663,56,4,60
Indonesia,growth10,Logistic,ascend,2100,Tarakan-Muara,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Indonesia,growth10,Logistic,ascend,2179,Salawati,153,0.7002,0.7002,1.0,0.105031,0.0313,0.0067,1,1,150
Indonesia,growth10,Logistic,ascend,2179,Sunda,178,21.6435,27.2732,0.7936,3.222454,0.9687,0.2069,16,2,120
Indonesia,growth10,Logistic,ascend,2179,North Java,0,0.0,0.0,0.0,3.883158,0.0,0.2493,0,0,0
Indonesia,growth10,Logistic,ascend,2179,Central Sumatra,0,0.0,0.0,0.0,4.390571,0.0,0.2819,0,0,0
Indonesia,growth10,Logistic,ascend,2179,Tarakan-Muara,0,0.0,0.0,0.0,3.975037,0.0,0.2552,0,0,0
Middle East,growth10,Gompertz,ascend,2050,Gaziantep,60,0.1836,0.1836,1.0,0.003856,0.006,0.0101,1,1,150
Middle East,growth10,Gompertz,ascend,2050,Diyarbakir,44,0.3281,0.3281,1.0,0.00689,0.0108,0.0181,1,2,150
Middle East,growth10,Gompertz,ascend,2050,Sinjar,167,29.9678,38.798,0.7724,0.370375,0.9832,0.9718,36,3,140
Middle East,growth10,Gompertz,ascend,2050,Sabatayn,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Middle East,growth10,Gompertz,ascend,2100,Gaziantep,60,0.1836,0.1836,1.0,0.013038,0.0012,0.0027,1,1,150
Middle East,growth10,Gompertz,ascend,2100,Diyarbakir,44,0.3281,0.3281,1.0,0.023294,0.0021,0.0048,1,2,150
Middle East,growth10,Gompertz,ascend,2100,Sinjar,167,38.798,38.798,1.0,2.291217,0.2476,0.4723,36,3,140
Middle East,growth10,Gompertz,ascend,2100,Sabatayn,151,117.4066,209.9391,0.5592,2.523348,0.7492,0.5202,182,4,80
Middle East,growth10,Gompertz,ascend,2179,Gaziantep,60,0.1836,0.1836,1.0,0.027546,0.0008,0.0012,1,1,150
Middle East,growth10,Gompertz,ascend,2179,Diyarbakir,44,0.3281,0.3281,1.0,0.049214,0.0014,0.0022,1,2,150
Middle East,growth10,Gompertz,ascend,2179,Sinjar,167,38.798,38.798,1.0,5.356257,0.1689,0.2406,36,3,140
Middle East,growth10,Gompertz,ascend,2179,Sabatayn,151,190.4668,209.9391,0.9072,16.831437,0.8289,0.756,182,4,80
Middle East,growth10,Logistic,ascend,2050,Gaziantep,60,0.1836,0.1836,1.0,0.003856,0.006,0.0113,1,1,150
Middle East,growth10,Logistic,ascend,2050,Diyarbakir,44,0.3281,0.3281,1.0,0.00689,0.0108,0.0201,1,2,150
Middle East,growth10,Logistic,ascend,2050,Sinjar,167,29.9678,38.798,0.7724,0.331869,0.9832,0.9686,36,3,140
Middle East,growth10,Logistic,ascend,2050,Sabatayn,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Middle East,growth10,Logistic,ascend,2050,Al Daww,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Middle East,growth10,Logistic,ascend,2050,Sayun-Masila,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Middle East,growth10,Logistic,ascend,2100,Gaziantep,60,0.1836,0.1836,1.0,0.013038,0.0003,0.0011,1,1,150
Middle East,growth10,Logistic,ascend,2100,Diyarbakir,44,0.3281,0.3281,1.0,0.023294,0.0005,0.0019,1,2,150
Middle East,growth10,Logistic,ascend,2100,Sinjar,167,38.798,38.798,1.0,2.259454,0.0605,0.1856,36,3,140
Middle East,growth10,Logistic,ascend,2100,Sabatayn,151,187.2606,187.2606,1.0,5.742345,0.2922,0.4718,182,4,90
Middle East,growth10,Logistic,ascend,2100,Al Daww,3,414.2511,426.772,0.9707,4.132662,0.6464,0.3396,361,5,50
Middle East,growth10,Logistic,ascend,2100,Sayun-Masila,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Middle East,growth10,Logistic,ascend,2179,Gaziantep,60,0.1836,0.1836,1.0,0.027546,0.0062,0.0006,1,1,150
Middle East,growth10,Logistic,ascend,2179,Diyarbakir,44,0.3281,0.3281,1.0,0.049214,0.0112,0.0011,1,2,150
Middle East,growth10,Logistic,ascend,2179,Sinjar,167,28.9029,38.798,0.745,5.2984,0.9826,0.1175,36,3,140
Middle East,growth10,Logistic,ascend,2179,Sabatayn,0,0.0,0.0,0.0,16.635821,0.0,0.3688,0,0,0
Middle East,growth10,Logistic,ascend,2179,Al Daww,0,0.0,0.0,0.0,20.002879,0.0,0.4434,0,0,0
Middle East,growth10,Logistic,ascend,2179,Sayun-Masila,0,0.0,0.0,0.0,3.096318,0.0,0.0686,0,0,0
Thailand,growth10,Gompertz,ascend,2050,Kra-Gulf of Thailand,80,1.4964,43.9678,0.034,0.017515,1.0,1.0,36,1,90
Thailand,growth10,Gompertz,ascend,2100,Kra-Gulf of Thailand,80,13.1294,43.9678,0.2986,0.326271,1.0,1.0,36,1,90
Thailand,growth10,Gompertz,ascend,2179,Kra-Gulf of Thailand,80,42.4575,43.9678,0.9656,2.646,1.0,1.0,36,1,90
Thailand,growth10,Logistic,ascend,2050,Kra-Gulf of Thailand,80,1.4964,41.1309,0.0364,0.016049,1.0,1.0,36,1,100
Thailand,growth10,Logistic,ascend,2050,Pattani,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Thailand,growth10,Logistic,ascend,2100,Kra-Gulf of Thailand,80,41.1309,41.1309,1.0,0.832597,0.6497,0.9145,36,1,100
Thailand,growth10,Logistic,ascend,2100,Pattani,135,22.1792,488.9332,0.0454,0.077865,0.3503,0.0855,25,2,80
Thailand,growth10,Logistic,ascend,2179,Kra-Gulf of Thailand,80,17.6069,41.1309,0.4281,3.915304,1.0,0.381,36,1,100
Thailand,growth10,Logistic,ascend,2179,Pattani,0,0.0,0.0,0.0,6.35976,0.0,0.619,0,0,0
UK,growth10,Gompertz,ascend,2050,East Midlands,51,10.5738,10.5738,1.0,0.221344,0.3039,0.5132,9,1,150
UK,growth10,Gompertz,ascend,2050,Southern North Sea,176,24.2232,49.3284,0.4911,0.20993,0.6961,0.4868,42,2,130
UK,growth10,Gompertz,ascend,2050,Wessex,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
UK,growth10,Gompertz,ascend,2050,Moray Firth,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
UK,growth10,Gompertz,ascend,2050,Central North Sea,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
UK,growth10,Gompertz,ascend,2100,East Midlands,51,10.5738,10.5738,1.0,0.750033,0.0519,0.1262,9,1,150
UK,growth10,Gompertz,ascend,2100,Southern North Sea,176,49.3284,49.3284,1.0,2.540232,0.2422,0.4275,42,2,130
UK,growth10,Gompertz,ascend,2100,Wessex,197,79.3469,79.3469,1.0,2.127601,0.3895,0.3581,49,3,110
UK,growth10,Gompertz,ascend,2100,Moray Firth,101,64.4493,209.5518,0.3076,0.523692,0.3164,0.0881,196,4,70
UK,growth10,Gompertz,ascend,2100,Central North Sea,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
UK,growth10,Gompertz,ascend,2179,East Midlands,51,10.5738,10.5738,1.0,1.585363,0.0278,0.0498,9,1,150
UK,growth10,Gompertz,ascend,2179,Southern North Sea,176,49.3284,49.3284,1.0,6.437175,0.1299,0.2024,42,2,130
UK,growth10,Gompertz,ascend,2179,Wessex,197,79.3469,79.3469,1.0,8.396009,0.2089,0.264,49,3,110
UK,growth10,Gompertz,ascend,2179,Moray Firth,101,209.5518,209.5518,1.0,14.455007,0.5518,0.4544,196,4,70
UK,growth10,Gompertz,ascend,2179,Central North Sea,34,30.9645,665.8661,0.0465,0.935286,0.0815,0.0294,4,5,40
UK,growth10,Logistic,ascend,2050,East Midlands,51,10.5738,10.5738,1.0,0.216556,0.3039,0.5545,9,1,150
UK,growth10,Logistic,ascend,2050,Southern North Sea,176,24.2232,46.3242,0.5229,0.174014,0.6961,0.4455,42,2,140
UK,growth10,Logistic,ascend,2050,Wessex,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
UK,growth10,Logistic,ascend,2050,Moray Firth,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
UK,growth10,Logistic,ascend,2050,Central North Sea,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
UK,growth10,Logistic,ascend,2050,Faroe-Shetland,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
UK,growth10,Logistic,ascend,2100,East Midlands,51,10.5738,10.5738,1.0,0.745246,0.0121,0.0492,9,1,150
UK,growth10,Logistic,ascend,2100,Southern North Sea,176,46.3242,46.3242,1.0,2.419006,0.0532,0.1597,42,2,140
UK,growth10,Logistic,ascend,2100,Wessex,197,72.9807,72.9807,1.0,2.697654,0.0838,0.1781,49,3,120
UK,growth10,Logistic,ascend,2100,Moray Firth,101,162.4647,162.4647,1.0,4.076675,0.1865,0.2692,100,4,90
UK,growth10,Logistic,ascend,2100,Central North Sea,34,370.5394,370.5394,1.0,4.528835,0.4254,0.2991,324,5,70
UK,growth10,Logistic,ascend,2100,Faroe-Shetland,55,208.1104,1424.365,0.1461,0.676101,0.2389,0.0446,64,6,60
UK,growth10,Logistic,ascend,2179,East Midlands,51,10.5738,10.5738,1.0,1.580575,0.1391,0.0206,9,1,150
UK,growth10,Logistic,ascend,2179,Southern North Sea,176,46.3242,46.3242,1.0,6.07862,0.6095,0.0791,42,2,140
UK,growth10,Logistic,ascend,2179,Wessex,197,19.1012,72.9807,0.2617,8.211467,0.2513,0.1068,49,3,120
UK,growth10,Logistic,ascend,2179,Moray Firth,0,0.0,0.0,0.0,14.484683,0.0,0.1884,0,0,0
UK,growth10,Logistic,ascend,2179,Central North Sea,0,0.0,0.0,0.0,23.497419,0.0,0.3057,0,0,0
UK,growth10,Logistic,ascend,2179,Faroe-Shetland,0,0.0,0.0,0.0,23.013759,0.0,0.2994,0,0,0
US,growth10,Gompertz,ascend,2050,Paradox,133,0.0538,0.0538,1.0,0.001129,0.0001,0.0002,1,1,150
US,growth10,Gompertz,ascend,2050,Appalachian,7,0.0887,0.0887,1.0,0.001863,0.0002,0.0004,1,2,150
US,growth10,Gompertz,ascend,2050,Denver,43,0.1582,0.1582,1.0,0.003323,0.0004,0.0007,1,3,150
US,growth10,Gompertz,ascend,2050,Arkoma,10,0.5332,0.5332,1.0,0.011197,0.0013,0.0022,1,4,150
US,growth10,Gompertz,ascend,2050,Big Horn,21,0.5351,0.5351,1.0,0.011237,0.0013,0.0022,1,5,150
US,growth10,Gompertz,ascend,2050,Green River,65,0.7131,0.7131,1.0,0.014975,0.0018,0.003,1,6,150
US,growth10,Gompertz,ascend,2050,Black Warrior,23,0.9946,0.9946,1.0,0.020887,0.0025,0.0041,1,7,150
US,growth10,Gompertz,ascend,2050,Powder River,144,14.1,14.1,1.0,0.296101,0.0351,0.0584,12,8,150
US,growth10,Gompertz,ascend,2050,Laramie,86,40.7726,40.7726,1.0,0.856225,0.1016,0.1689,30,9,150
US,growth10,Gompertz,ascend,2050,San Juan,156,30.4637,30.4637,1.0,0.639737,0.0759,0.1262,16,10,150
US,growth10,Gompertz,ascend,2050,Cook Inlet,39,55.1146,55.1146,1.0,1.109582,0.1373,0.2188,49,11,150
US,growth10,Gompertz,ascend,2050,Palo Duro,130,71.3579,71.3579,1.0,1.041038,0.1778,0.2053,64,12,150
US,growth10,Gompertz,ascend,2050,Sacramento,152,186.4515,204.1213,0.9134,1.063043,0.4646,0.2097,156,13,140
US,growth10,Gompertz,ascend,2050,Fort Worth,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
US,growth10,Gompertz,ascend,2050,San Joaquin,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
