Scenario,Model,Year,rate_p5,rate_p25,rate_p50,rate_p75,rate_p95,n_countries_included,n_countries_total,countries_excluded,is_complete
ipcc_low,Gompertz,2173,0.021722030707940366,0.048077914201889185,0.07783322086166541,0.12997310954926133,0.21518755880296803,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2174,0.021011274213897355,0.0461430672890662,0.075170771430108,0.1258301388057348,0.2098974191303267,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2175,0.0201586776931789,0.04428082264758807,0.07233237260624559,0.12135830299016422,0.20412496633528365,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2176,0.019435658351574455,0.042692419232814666,0.06998952385606763,0.11714901267694604,0.19806541837449412,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2177,0.018866829422287634,0.041126861204715336,0.06792992620232687,0.11348778925860475,0.1921536090738267,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2178,0.018194889360048382,0.039733266124187976,0.06560428742694667,0.10977984014364309,0.18641169815064718,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2179,0.017461282173280312,0.03824140044609118,0.06328994155601045,0.10636039970470132,0.18083528760684495,7,10,US;Canada;Brazil,False
ipcc_high,Logistic,2030,0.38125994291878984,0.4036314649357051,0.41940211487986545,0.4335876891611234,0.45271406796779456,8,10,China;Indonesia,False
ipcc_high,Logistic,2031,0.44625508747604736,0.4757861855233021,0.4968888859832803,0.5157879957533726,0.5421380427470789,8,10,China;Indonesia,False
ipcc_high,Logistic,2032,0.5221701544641197,0.56041456603773,0.5878170764621387,0.6135529471252391,0.6481686745032084,8,10,China;Indonesia,False
ipcc_high,Logistic,2033,0.6103848648011364,0.659432499100405,0.6943104322544355,0.7290716004795881,0.7741135900354544,8,10,China;Indonesia,False
ipcc_high,Logistic,2034,0.7138769739376052,0.7752547950681127,0.8206781963795282,0.8652307648916503,0.9232480703502953,8,10,China;Indonesia,False
ipcc_high,Logistic,2035,0.8356427737046264,0.9100066632772145,0.9686051533506159,1.025523376095853,1.0991640770706859,8,10,China;Indonesia,False
ipcc_high,Logistic,2036,0.976523155877319,1.067359513819464,1.141495168700577,1.213089786098881,1.305055325039485,8,10,China;Indonesia,False
ipcc_high,Logistic,2037,1.1402306366954185,1.2503217803657205,1.342171728924099,1.4317932525304302,1.5453804566371292,8,10,China;Indonesia,False
ipcc_high,Logistic,2038,1.3313527021327922,1.4619576487411927,1.5753999141515709,1.6844398393055484,1.8236687561970786,8,10,China;Indonesia,False
ipcc_high,Logistic,2039,1.550194581474185,1.7068296710685698,1.8437269525291273,1.975904042889776,2.1434553791914013,8,10,China;Indonesia,False
ipcc_high,Logistic,2040,1.803426923361421,1.9892440371889637,2.152164438345654,2.308451695302263,2.5075630085681646,8,10,China;Indonesia,False
ipcc_high,Logistic,2041,2.0968365057315173,2.31442505235414,2.5044620364906933,2.6859642786195783,2.91926628946841,8,10,China;Indonesia,False
ipcc_high,Logistic,2042,2.4343064356351025,2.683526575864996,2.8971849272534698,3.1036051563370832,3.3749485464471594,8,10,China;Indonesia,False
ipcc_high,Logistic,2043,2.816362707304183,3.0980776090730706,3.3410738550249377,3.567368943765906,3.871830064887959,8,10,China;Indonesia,False
ipcc_high,Logistic,2044,3.251399731781802,3.5690569821048492,3.8299853987721555,4.070027841397687,4.414796000262553,8,10,China;Indonesia,False
ipcc_high,Logistic,2045,3.7486474886254237,4.087758542899294,4.364543182211387,4.615611194200551,4.989313832065782,8,10,China;Indonesia,False
ipcc_high,Logistic,2046,4.301161529813581,4.661318312560207,4.9283840050675325,5.187813389938328,5.585657362052249,8,10,China;Indonesia,False
ipcc_high,Logistic,2047,4.909114773686382,5.279220679068593,5.541414468466979,5.789115275521448,6.194734428198058,8,10,China;Indonesia,False
ipcc_high,Logistic,2048,5.552863196774261,5.914987343614602,6.187332718741619,6.431636718969052,6.8003850854726835,8,10,China;Indonesia,False
ipcc_high,Logistic,2049,6.226830721576273,6.544523708247366,6.825122399481147,7.087651995770631,7.413233645183478,8,10,China;Indonesia,False
ipcc_high,Logistic,2050,6.877531342380343,7.190940400521579,7.480325331066329,7.7566642897245925,8.057298799598785,8,10,China;Indonesia,False
ipcc_high,Logistic,2051,7.428108910219539,7.770596556074811,8.124244223439584,8.415067044590906,8.803213117167283,8,10,China;Indonesia,False
ipcc_high,Logistic,2052,7.828392206395005,8.322910431187873,8.708253313645766,9.112670486218947,9.668771348635342,8,10,China;Indonesia,False
ipcc_high,Logistic,2053,8.143906065713475,8.765911010343789,9.238301847436556,9.816923877009117,10.603454438213502,8,10,China;Indonesia,False
ipcc_high,Logistic,2054,8.36286599946353,9.091821575008193,9.705104892291462,10.539899608070227,11.575737496382962,8,10,China;Indonesia,False
ipcc_high,Logistic,2055,8.445064318021345,9.33219458847477,10.097218693245328,11.190789255582214,12.570120176710308,8,10,China;Indonesia,False
ipcc_high,Logistic,2056,8.44985554494961,9.487534880014135,10.422865569879415,11.736516128549948,13.55534532164875,8,10,China;Indonesia,False
ipcc_high,Logistic,2057,8.312531715176062,9.516509225375419,10.60484223414678,12.171517029025082,14.5621163606002,8,10,China;Indonesia,False
ipcc_high,Logistic,2058,8.108110822501429,9.446573337233335,10.749555421467319,12.495464555592342,15.36893603351805,8,10,China;Indonesia,False
ipcc_high,Logistic,2059,7.804703672546128,9.2538537261619,10.777647803537754,12.706266479124817,16.211856283208647,8,10,China;Indonesia,False
ipcc_high,Logistic,2060,7.394361563355122,8.960711063877616,10.683625500615106,12.791020362146625,16.957815279583322,8,10,China;Indonesia,False
ipcc_high,Logistic,2061,6.902812492134525,8.581757293977086,10.461839269642152,12.894438282288027,17.576599557668573,8,10,China;Indonesia,False
ipcc_high,Logistic,2062,6.390342276275515,8.138903247963349,10.131628587517369,12.866715654256781,18.04642337710694,8,10,China;Indonesia,False
ipcc_high,Logistic,2063,5.87940808116999,7.598771446328312,9.719166520752095,12.816644359512415,18.367961996832932,8,10,China;Indonesia,False
ipcc_high,Logistic,2064,5.336998130222829,7.026861340050768,9.20678756023199,12.499428110755813,18.542297013377905,8,10,China;Indonesia,False
ipcc_high,Logistic,2065,4.781870874996177,6.47475879069782,8.646196185113808,12.05103945642588,18.528659703233657,8,10,China;Indonesia,False
ipcc_high,Logistic,2066,4.248880498420292,5.911605381631396,7.98503691341235,11.487016901076405,18.030107274898132,8,10,China;Indonesia,False
ipcc_high,Logistic,2067,3.7493391187249228,5.351969298927563,7.334766849140987,10.730787280976243,17.525218148565386,8,10,China;Indonesia,False
ipcc_high,Logistic,2068,3.265263844750791,4.791069375179414,6.686080477408916,10.001959164544475,16.855624952572178,8,10,China;Indonesia,False
ipcc_high,Logistic,2069,2.853019440778974,4.253272754258253,6.010165748876556,9.268073224357511,16.288790410782713,8,10,China;Indonesia,False
ipcc_high,Logistic,2070,2.4889270486330135,3.7556811496480194,5.398075831441063,8.502594907128739,15.543166078306635,8,10,China;Indonesia,False
ipcc_high,Logistic,2071,2.162206568774832,3.304481838389174,4.839318239447467,7.69787363446508,14.593717583747512,8,10,China;Indonesia,False
ipcc_high,Logistic,2072,1.8553563153049055,2.8852782017826604,4.324089584136242,6.939320246407224,13.581838909999513,8,10,China;Indonesia,False
ipcc_high,Logistic,2073,1.5870838458921983,2.508318308185406,3.8163733221904064,6.1784177932267355,12.544928318222523,8,10,China;Indonesia,False
ipcc_high,Logistic,2074,1.352857479526926,2.1783679427910503,3.3405541988880167,5.492662471292789,11.320548200072087,8,10,China;Indonesia,False
ipcc_high,Logistic,2075,1.148740303633632,1.89809631324975,2.919031878771279,4.849189736811762,10.21359049027152,8,10,China;Indonesia,False
ipcc_high,Logistic,2076,0.9725359181239384,1.6323412287307977,2.5717792572468783,4.297229563221791,9.181136169403683,8,10,China;Indonesia,False
ipcc_high,Logistic,2077,0.8244461999156506,1.4037179540545563,2.2391892861483926,3.778705978952323,8.215210183658648,8,10,China;Indonesia,False
ipcc_high,Logistic,2078,0.6920391857542437,1.2023210968542068,1.948927435092462,3.321638833502114,7.2967588144866715,8,10,China;Indonesia,False
ipcc_high,Logistic,2079,0.5842423752223055,1.0336488124753824,1.6809713576525658,2.8609650649750744,6.4145303570939936,8,10,China;Indonesia,False
ipcc_high,Logistic,2080,0.4930636445206814,0.878407449922903,1.452369146697602,2.4777710753857902,5.631743525450814,8,10,China;Indonesia,False
ipcc_high,Logistic,2081,0.41571222767180993,0.7468038847346298,1.2545882653464915,2.132460873974231,4.949621077214502,8,10,China;Indonesia,False
ipcc_high,Logistic,2082,0.3503421491547134,0.6344975391875031,1.0774535748080019,1.8522799764260003,4.309322069475319,8,10,China;Indonesia,False
ipcc_high,Logistic,2083,0.29728643342623684,0.5403223913110394,0.9266935163080376,1.588487077443171,3.6918961681290114,8,10,China;Indonesia,False
ipcc_high,Logistic,2084,0.24972690485156793,0.46010366623625487,0.7973970178371333,1.3712292521624163,3.222575800720269,8,10,China;Indonesia,False
ipcc_high,Logistic,2085,0.21048051594730247,0.39079024530073736,0.6853482436098928,1.2051268451084556,2.8101065945301054,8,10,China;Indonesia,False
ipcc_high,Logistic,2086,0.176541744567496,0.3324124641378011,0.5843911996107161,1.0387116814709705,2.450765066370835,8,10,China;Indonesia,False
ipcc_high,Logistic,2087,0.14800117222813514,0.28148305357588244,0.49817039029269417,0.9049267631270083,2.130807688825537,8,10,China;Indonesia,False
ipcc_high,Logistic,2088,0.12375737955210217,0.2380038759699173,0.4232220031291293,0.7752247269864947,1.861965188316894,8,10,China;Indonesia,False
ipcc_high,Logistic,2089,0.10407906813662474,0.2000961506581993,0.3606586347053572,0.6616252239733805,1.6171854494497002,8,10,China;Indonesia,False
ipcc_high,Logistic,2090,0.08716858032607974,0.17043492723029935,0.3057646851937136,0.5772513476287774,1.4316052118066838,8,10,China;Indonesia,False
ipcc_high,Logistic,2091,0.07268346801562439,0.14454802855222354,0.2633787761320522,0.4939539174190233,1.2755117419871238,8,10,China;Indonesia,False
ipcc_high,Logistic,2092,0.06108220886925528,0.12244201041333685,0.22501113949561155,0.4190581503934947,1.1246382974208673,8,10,China;Indonesia,False
ipcc_high,Logistic,2093,0.05138621571895195,0.10363481367828807,0.192433676372017,0.3600983040818082,0.9687087422406928,8,10,China;Indonesia,False
ipcc_high,Logistic,2094,0.043434085842600265,0.08818324070315194,0.16298995152364323,0.3064681413117025,0.8490754697984554,8,10,China;Indonesia,False
ipcc_high,Logistic,2095,0.0366132284415904,0.07474803909774581,0.13912484746594245,0.2632762440347832,0.7505278633754097,8,10,China;Indonesia,False
ipcc_high,Logistic,2096,0.030869788829254365,0.06342535162301051,0.11850340135145082,0.22735362537384002,0.6711672437896594,8,10,China;Indonesia,False
ipcc_high,Logistic,2097,0.02598681977978837,0.05401126689343064,0.10035388898715694,0.19602453532345385,0.5845899144309427,8,10,China;Indonesia,False
ipcc_high,Logistic,2098,0.021827291336917614,0.045689438607928505,0.08542863938636358,0.1690363347664666,0.500222731590812,8,10,China;Indonesia,False
ipcc_high,Logistic,2099,0.018366441495833375,0.03901418864957715,0.07301857232836592,0.14622825879565243,0.43885934317037567,8,10,China;Indonesia,False
ipcc_high,Logistic,2100,0.015444542703235345,0.03324197480799157,0.0627905271568916,0.12451092741249209,0.37745886196446266,8,10,China;Indonesia,False
ipcc_high,Logistic,2101,0.013012997232463993,0.028152041921115298,0.05363861772751939,0.10748992366714197,0.3250918095285338,8,10,China;Indonesia,False
ipcc_high,Logistic,2102,0.011123296261626302,0.023976512711431586,0.045695773790042866,0.09301136754964338,0.27931318027866536,8,10,China;Indonesia,False
ipcc_high,Logistic,2103,0.009476947911143715,0.02033685389520466,0.0391337833101531,0.08104764245169417,0.2401028707390535,8,10,China;Indonesia,False
ipcc_high,Logistic,2104,0.00802744548180584,0.017341804136329915,0.03332528314108818,0.0691457168417571,0.2063660040141311,8,10,China;Indonesia,False
ipcc_high,Logistic,2105,0.00672165976820611,0.014622452407636734,0.028273705936590017,0.059553040933136125,0.17734728901527438,8,10,China;Indonesia,False
ipcc_high,Logistic,2106,0.0056481556233042626,0.012453865206942012,0.024211946856766788,0.05093545300568344,0.16013621894240035,8,10,China;Indonesia,False
ipcc_high,Logistic,2107,0.004754554589797312,0.010600629920065866,0.020678781249225696,0.04389579144483656,0.13897389241992691,8,10,China;Indonesia,False
ipcc_high,Logistic,2108,0.004003861658730821,0.00897824821327733,0.017801999010929367,0.03766102339446849,0.11916920497880552,8,10,China;Indonesia,False
ipcc_high,Logistic,2109,0.003374559542380882,0.007594655258746683,0.015236182042443914,0.032445134931097394,0.10357162096806533,8,10,China;Indonesia,False
ipcc_high,Logistic,2110,0.002854523581228032,0.006420876548813862,0.013041095496207637,0.027789424795192252,0.09095572921673292,8,10,China;Indonesia,False
ipcc_high,Logistic,2111,0.0024105316787963755,0.0054511336820851275,0.011163314798703097,0.02409321072903112,0.07982383313292297,8,10,China;Indonesia,False
ipcc_high,Logistic,2112,0.002026976215121568,0.004656961639310425,0.009568070100292541,0.02079544148387383,0.0701215766657925,8,10,China;Indonesia,False
ipcc_high,Logistic,2113,0.001711240695729783,0.003966159671432337,0.008172857242959151,0.01778390278451182,0.06223457455468636,8,10,China;Indonesia,False
ipcc_high,Logistic,2114,0.0014487122125376591,0.0033846562223279427,0.0069573576036611705,0.015417139890738018,0.054075043292320976,8,10,China;Indonesia,False
ipcc_high,Logistic,2115,0.001221968568589561,0.0028924642673934103,0.0059653848304070944,0.013491338020643609,0.04803906466331708,8,10,China;Indonesia,False
ipcc_high,Logistic,2116,0.0010339744628530538,0.002477602847871004,0.00517171750122874,0.0116796999849398,0.04268049121383385,8,10,China;Indonesia,False
ipcc_high,Logistic,2117,0.0008751246630295777,0.00211771790450782,0.004422819869715707,0.010006986671270871,0.038265341568451954,8,10,China;Indonesia,False
ipcc_high,Logistic,2118,0.0007411451221451137,0.0017870786285621395,0.0037744861141990865,0.008664680531852155,0.03334686084911826,8,10,China;Indonesia,False
ipcc_high,Logistic,2119,0.0006202622773672914,0.0015136042962003008,0.0032358967062259326,0.007399158854395853,0.02921075845261438,8,10,China;Indonesia,False
ipcc_high,Logistic,2120,0.0005236970057131735,0.0012896027995142729,0.0027304695755981786,0.006423264018256309,0.025453582295183092,8,10,China;Indonesia,False
ipcc_high,Logistic,2121,0.00044094954304855946,0.0010870497924347013,0.0023350410399684066,0.00560934302736058,0.02253016133748608,8,10,China;Indonesia,False
ipcc_high,Logistic,2122,0.0003715451269538128,0.0009182707430545326,0.0020009983490717692,0.0049377375082957095,0.020119372242056174,8,10,China;Indonesia,False
ipcc_high,Logistic,2123,0.00031363380512327416,0.0007814397186098102,0.0017339381035043834,0.004345496895752353,0.017730694890344085,8,10,China;Indonesia,False
ipcc_high,Logistic,2124,0.0002645758497153901,0.0006648473225828003,0.001491888902547473,0.003733485854820899,0.016085991315486697,8,10,China;Indonesia,False
ipcc_high,Logistic,2125,0.00022298537189065494,0.0005650598547638607,0.001279635442868797,0.003220331294940674,0.014568419389846028,8,10,China;Indonesia,False
ipcc_high,Logistic,2126,0.00018784224757957717,0.00048335573281318463,0.001092880555080486,0.002785602591295786,0.012675997994094572,8,10,China;Indonesia,False
ipcc_high,Logistic,2127,0.0001583597238086848,0.00041252283773261284,0.0009342744216098099,0.0024136885028253167,0.011531461762889049,8,10,China;Indonesia,False
ipcc_high,Logistic,2128,0.00013348622426228018,0.000352972362594868,0.0008001019452127185,0.0020780594885365603,0.010588021511743016,8,10,China;Indonesia,False
ipcc_high,Logistic,2129,0.00011207517095264549,0.00029972646431461193,0.0006846345584972404,0.001840147878194996,0.009242835536407893,8,10,China;Indonesia,False
ipcc_high,Logistic,2130,9.478618711970752e-05,0.00025666870821335747,0.0005844529214436545,0.0016172827542776246,0.008027288743828208,8,10,China;Indonesia,False
ipcc_high,Logistic,2131,7.984590466774941e-05,0.0002173050315880288,0.000498037022882665,0.001427756066858527,0.007011908591514683,8,10,China;Indonesia,False
ipcc_high,Logistic,2132,6.763339073453755e-05,0.00018521072599962676,0.00042976633003515984,0.001257721771760039,0.006329774736893849,8,10,China;Indonesia,False
ipcc_high,Logistic,2133,5.711950001807839e-05,0.00015777910995002533,0.0003662812665208647,0.0010895289374025898,0.0056513630672098795,8,10,China;Indonesia,False
ipcc_high,Logistic,2134,4.839288231565466e-05,0.00013449492868335594,0.00031536565713050215,0.0009592361490961037,0.005183440495851364,8,10,China;Indonesia,False
ipcc_high,Logistic,2135,4.091987835098152e-05,0.00011382771756951023,0.0002684741166458236,0.0008357681236921042,0.00469145000298091,8,10,China;Indonesia,False
ipcc_high,Logistic,2136,3.436470958010522e-05,9.77684228468273e-05,0.00023097464631849636,0.0007254859351309079,0.0043534231895072314,8,10,China;Indonesia,False
ipcc_high,Logistic,2137,2.9017785357376896e-05,8.440180061175153e-05,0.0001978887535446289,0.0006452119136356844,0.004001612812899511,8,10,China;Indonesia,False
ipcc_high,Logistic,2138,2.4508942401609017e-05,7.213649582975405e-05,0.0001697256156511773,0.0005633669964585023,0.0036472072539566066,8,10,China;Indonesia,False
ipcc_high,Logistic,2139,2.0710778792435695e-05,6.149333224597498e-05,0.00014658816059137208,0.0004874405616189691,0.0032649840896161286,8,10,China;Indonesia,False
ipcc_high,Logistic,2140,1.760011963229094e-05,5.2791174036712264e-05,0.0001262970326465315,0.0004257969920294084,0.0030346453148292585,8,10,China;Indonesia,False
ipcc_high,Logistic,2141,1.5162710653144905e-05,4.489707818196383e-05,0.00010849414143085618,0.0003745714338249692,0.0027566629855251424,8,10,China;Indonesia,False
ipcc_high,Logistic,2142,1.2745725384517697e-05,3.8063558003476275e-05,9.303447334020171e-05,0.0003266918531731743,0.0024339165202680126,8,10,China;Indonesia,False
ipcc_high,Logistic,2143,1.0715739026508263e-05,3.2250081157087884e-05,8.03126764238942e-05,0.00028609905721967025,0.002235830664236115,8,10,China;Indonesia,False
ipcc_high,Logistic,2144,9.170803381841626e-06,2.7329759506395237e-05,6.927914545746831e-05,0.00024946881930974855,0.0020428312785074404,8,10,China;Indonesia,False
ipcc_high,Logistic,2145,7.790701519114165e-06,2.3717919751462143e-05,5.952132178563594e-05,0.00021673981586332926,0.0019019150429573502,8,10,China;Indonesia,False
ipcc_high,Logistic,2146,6.553146326377616e-06,2.0072554684151265e-05,5.189089528423513e-05,0.00019114287543477696,0.0016883649402967102,8,10,China;Indonesia,False
