country,scenario,model,ordering,year,curve_kind,rate_mt_yr,cum_gt
China,reference,Logistic,ascending,2094,screened_envelope,3135.0166650203073,147.452208733073
China,reference,Logistic,ascending,2095,screened_envelope,2649.3390150255573,150.58722539809332
China,reference,Logistic,ascending,2096,screened_envelope,2233.5027714469393,153.23656441311888
China,reference,Logistic,ascending,2097,screened_envelope,1879.1059057464593,155.47006718456583
China,reference,Logistic,ascending,2098,screened_envelope,1578.236412090437,157.3491730903123
China,reference,Logistic,ascending,2099,screened_envelope,1323.6341851669447,158.92740950240272
China,reference,Logistic,ascending,2100,screened_envelope,1108.7656997735596,160.25104368756968
China,reference,Logistic,ascending,2101,screened_envelope,927.8388200704547,161.35980938734323
China,reference,Logistic,ascending,2102,screened_envelope,775.7787402355082,162.2876482074137
China,reference,Logistic,ascending,2103,screened_envelope,648.1805445402229,163.0634269476492
China,reference,Logistic,ascending,2104,screened_envelope,541.2493832109842,163.71160749218942
China,reference,Logistic,ascending,2105,screened_envelope,451.7357744997761,164.2528568754004
China,reference,Logistic,ascending,2106,screened_envelope,376.87093938522145,164.70459264990018
China,reference,Logistic,ascending,2107,screened_envelope,314.30519289206524,165.0814635892854
China,reference,Logistic,ascending,2108,screened_envelope,262.0510964025632,165.39576878217747
China,reference,Logistic,ascending,2109,screened_envelope,218.4321791264112,165.65781987858003
China,reference,Logistic,ascending,2110,screened_envelope,182.0374499397336,165.87625205770644
China,reference,Logistic,ascending,2111,screened_envelope,151.68155388720731,166.05828950764618
China,reference,Logistic,ascending,2112,screened_envelope,126.37021341973102,166.2099710615334
China,reference,Logistic,ascending,2113,screened_envelope,105.27048342938068,166.33634127495313
China,reference,Logistic,ascending,2114,screened_envelope,87.6853058252766,166.44161175838252
China,reference,Logistic,ascending,2115,screened_envelope,73.0318487939946,166.5292970642078
China,reference,Logistic,ascending,2116,screened_envelope,60.823140814355,166.6023289130018
China,reference,Logistic,ascending,2117,screened_envelope,50.6525483644282,166.66315205381616
China,reference,Logistic,ascending,2118,screened_envelope,42.18069146326419,166.7138046021806
China,reference,Logistic,ascending,2119,screened_envelope,35.1244378972373,166.75598529364387
China,reference,Logistic,ascending,2120,screened_envelope,29.2476622528066,166.7911097315411
China,reference,Logistic,ascending,2121,screened_envelope,24.353498052229305,166.8203573937939
China,reference,Logistic,ascending,2122,screened_envelope,20.277849541829703,166.84471089184612
China,reference,Logistic,ascending,2123,screened_envelope,16.883963726602204,166.86498874138795
China,reference,Logistic,ascending,2124,screened_envelope,14.0578931212451,166.88187270511455
China,reference,Logistic,ascending,2125,screened_envelope,11.7047056306869,166.8959305982358
China,reference,Logistic,ascending,2126,screened_envelope,9.745320317838,166.90763530386647
China,reference,Logistic,ascending,2127,screened_envelope,8.113866936082,166.91738062418432
China,reference,Logistic,ascending,2128,screened_envelope,6.7554833846525995,166.9254944911204
China,reference,Logistic,ascending,2129,screened_envelope,5.624479049375699,166.93224997450505
China,reference,Logistic,ascending,2130,screened_envelope,4.682803657843599,166.93787445355443
China,reference,Logistic,ascending,2131,screened_envelope,3.8987711134604,166.9425572572123
China,reference,Logistic,ascending,2132,screened_envelope,3.2459960437104,166.94645602832574
China,reference,Logistic,ascending,2133,screened_envelope,2.7025077433805,166.94970202436946
China,reference,Logistic,ascending,2134,screened_envelope,2.2500120158829997,166.95240453211284
China,reference,Logistic,ascending,2135,screened_envelope,1.8732762914493,166.95465454412872
China,reference,Logistic,ascending,2136,screened_envelope,1.5596174794141,166.95652782042018
China,reference,Logistic,ascending,2137,screened_envelope,1.2984754215813,166.9580874378996
China,reference,Logistic,ascending,2138,screened_envelope,1.0810576606477,166.95938591332117
China,reference,Logistic,ascending,2139,screened_envelope,0.9000436157518998,166.96046697098183
China,reference,Logistic,ascending,2140,screened_envelope,0.7493382404814,166.96136701459758
China,reference,Logistic,ascending,2141,screened_envelope,0.6238668938755,166.96211635283805
China,reference,Logistic,ascending,2142,screened_envelope,0.5194045343085,166.96274021973193
China,reference,Logistic,ascending,2143,screened_envelope,0.4324334968018,166.96325962426624
China,reference,Logistic,ascending,2144,screened_envelope,0.3600250730431,166.96369205776304
China,reference,Logistic,ascending,2145,screened_envelope,0.2997409118869,166.96405208283608
China,reference,Logistic,ascending,2146,screened_envelope,0.249550924166,166.96435182374796
China,reference,Logistic,ascending,2147,screened_envelope,0.2077649300090999,166.96460137467213
China,reference,Logistic,ascending,2148,screened_envelope,0.1729757487559,166.96480913960212
China,reference,Logistic,ascending,2149,screened_envelope,0.1440118163163,166.9649821153509
China,reference,Logistic,ascending,2150,screened_envelope,0.1198977351594,166.9651261271672
China,reference,Logistic,ascending,2151,screened_envelope,0.0998214292043908,166.96524602490234
China,reference,Logistic,ascending,2152,screened_envelope,0.0831067977045468,166.96534584633156
China,reference,Logistic,ascending,2153,screened_envelope,0.0691909478316642,166.96542895312928
China,reference,Logistic,ascending,2154,screened_envelope,0.0576052391833718,166.96549814407712
China,reference,Logistic,ascending,2155,screened_envelope,0.0479595020938776,166.9655557493163
China,reference,Logistic,ascending,2156,screened_envelope,0.0399288983593536,166.9656037088184
China,reference,Logistic,ascending,2157,screened_envelope,0.033242982019564,166.96564363771677
China,reference,Logistic,ascending,2158,screened_envelope,0.0276765917958708,166.9656768806988
China,reference,Logistic,ascending,2159,screened_envelope,0.0230422683845021,166.9657045572906
China,reference,Logistic,ascending,2160,screened_envelope,0.019183941624232,166.965727599559
China,reference,Logistic,ascending,2161,screened_envelope,0.0159716744754227,166.9657467835006
China,reference,Logistic,ascending,2162,screened_envelope,0.0132972872142195,166.9657627551751
China,reference,Logistic,ascending,2163,screened_envelope,0.0110707143096731,166.9657760524623
China,reference,Logistic,ascending,2164,screened_envelope,0.0092169712690745,166.96578712317663
China,reference,Logistic,ascending,2165,screened_envelope,0.0076736293813801,166.9657963401479
China,reference,Logistic,ascending,2166,screened_envelope,0.0063887133586887,166.96580401377727
China,reference,Logistic,ascending,2167,screened_envelope,0.0053189509369148,166.96581040249063
China,reference,Logistic,ascending,2168,screened_envelope,0.0044283155657507,166.96581572144157
China,reference,Logistic,ascending,2169,screened_envelope,0.0036868132388573,166.96582014975715
China,reference,Logistic,ascending,2170,screened_envelope,0.0030694722715516,166.9658238365704
China,reference,Logistic,ascending,2171,screened_envelope,0.0025555023682603,166.96582690604268
China,reference,Logistic,ascending,2172,screened_envelope,0.0021275945038626,166.96582946154504
China,reference,Logistic,ascending,2173,screened_envelope,0.0017713379723538,166.96583158913955
China,reference,Logistic,ascending,2174,screened_envelope,0.0014747350476563,166.96583336047752
China,reference,Logistic,ascending,2175,screened_envelope,0.0012277970220835,166.96583483521258
China,reference,Logistic,ascending,2176,screened_envelope,0.0010222076919321,166.9658360630096
China,reference,Logistic,ascending,2177,screened_envelope,0.0008510434098007,166.9658370852173
China,reference,Logistic,ascending,2178,screened_envelope,0.0007085398645253,166.9658379362607
China,reference,Logistic,ascending,2179,screened_envelope,0.000589897906027,166.96583864480056
China,reference,Logistic,ascending,2030,reconstructed,12.934917797964644,0.06987
China,reference,Logistic,ascending,2031,reconstructed,15.562702053414904,0.08280491779796464
China,reference,Logistic,ascending,2032,reconstructed,18.723062692073263,0.09836761985137955
China,reference,Logistic,ascending,2033,reconstructed,22.523369415247984,0.11709068254345281
China,reference,Logistic,ascending,2034,reconstructed,27.092383787777848,0.1396140519587008
China,reference,Logistic,ascending,2035,reconstructed,32.58440730654623,0.16670643574647864
China,reference,Logistic,ascending,2036,reconstructed,39.18418251358794,0.19929084305302486
China,reference,Logistic,ascending,2037,reconstructed,47.11266039770487,0.23847502556661282
China,reference,Logistic,ascending,2038,reconstructed,56.633753092105316,0.28558768596431766
China,reference,Logistic,ascending,2039,reconstructed,68.06219054843325,0.342221439056423
China,reference,Logistic,ascending,2040,reconstructed,81.77258930547112,0.41028362960485626
China,reference,Logistic,ascending,2041,reconstructed,98.20981463479019,0.49205621891032736
China,reference,Logistic,ascending,2042,reconstructed,117.90066561931134,0.5902660335451175
China,reference,Logistic,ascending,2043,reconstructed,141.46682407263927,0.7081666991644289
China,reference,Logistic,ascending,2044,reconstructed,169.6388662322312,0.8496335232370681
China,reference,Logistic,ascending,2045,reconstructed,203.2709191133291,1.0192723894692994
China,reference,Logistic,ascending,2046,reconstructed,243.35522349007044,1.2225433085826285
China,reference,Logistic,ascending,2047,reconstructed,291.0354088429007,1.465898532072699
China,reference,Logistic,ascending,2048,reconstructed,347.6166540838591,1.7569339409155997
China,reference,Logistic,ascending,2049,reconstructed,414.5700636684525,2.1045505949994587
China,reference,Logistic,ascending,2050,reconstructed,493.5275046104529,2.5191206586679113
China,reference,Logistic,ascending,2051,reconstructed,586.2618279233225,3.012648163278364
China,reference,Logistic,ascending,2052,reconstructed,694.6459002576712,3.598909991201687
China,reference,Logistic,ascending,2053,reconstructed,820.5823670008284,4.293555891459358
China,reference,Logistic,ascending,2054,reconstructed,965.8948958998609,5.114138258460187
China,reference,Logistic,ascending,2055,reconstructed,1132.1713919583965,6.080033154360048
China,reference,Logistic,ascending,2056,reconstructed,1320.551213075281,7.2122045463184445
China,reference,Logistic,ascending,2057,reconstructed,1531.4529327777989,8.532755759393725
China,reference,Logistic,ascending,2058,reconstructed,1764.2480215262099,10.064208692171524
China,reference,Logistic,ascending,2059,reconstructed,2016.9000255844308,11.828456713697735
China,reference,Logistic,ascending,2060,reconstructed,2285.6084749506604,13.845356739282165
China,reference,Logistic,ascending,2061,reconstructed,2564.519815520708,16.130965214232827
China,reference,Logistic,ascending,2062,reconstructed,2845.588889369117,18.695485029753534
China,reference,Logistic,ascending,2063,reconstructed,3118.6849943900033,21.541073919122653
China,reference,Logistic,ascending,2064,reconstructed,3372.025154164544,24.659758913512654
China,reference,Logistic,ascending,2065,reconstructed,3592.9744598847624,28.031784067677197
China,reference,Logistic,ascending,2066,reconstructed,3769.1778750587155,31.62475852756196
China,reference,Logistic,ascending,2067,reconstructed,3889.8926850951307,35.393936402620675
China,reference,Logistic,ascending,2068,reconstructed,3947.304308987127,39.28382908771581
China,reference,Logistic,ascending,2069,reconstructed,3937.566534387555,43.23113339670294
China,reference,Logistic,ascending,2070,reconstructed,3861.3376105979673,47.168699931090494
China,reference,Logistic,ascending,2071,reconstructed,3723.687404720228,51.030037541688465
China,reference,Logistic,ascending,2072,reconstructed,3533.39755118544,54.753724946408695
China,reference,Logistic,ascending,2073,reconstructed,3301.815571848084,58.28712249759413
China,reference,Logistic,ascending,2074,reconstructed,3041.508359169483,61.588938069442214
China,reference,Logistic,ascending,2075,reconstructed,2764.968512755891,64.63044642861169
China,reference,Logistic,ascending,2076,reconstructed,2483.5689168140075,67.39541494136758
China,reference,Logistic,ascending,2077,reconstructed,2206.868344796663,69.87898385818158
